Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Original Price,Quantity,Discount,Discount Amount,Sales,Profit,Average sales
2752,CA-2011-158029,5/26/2011,5/30/2011,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,$140.81,2,0.2,$28.16,$225.30,$22.53,$112.65
2753,CA-2012-155306,4/17/2012,4/21/2012,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,$2.78,2,0,$0.00,$5.56,$2.22,$2.78
2758,CA-2013-127775,6/12/2013,6/14/2013,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,$79.99,3,0,$0.00,$239.97,$71.99,$79.99
2759,CA-2013-146171,3/12/2013,3/16/2013,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",$19.23,4,0,$0.00,$76.92,$31.54,$19.23
2761,CA-2011-129574,5/26/2011,5/29/2011,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",$9.68,5,0,$0.00,$48.40,$23.23,$9.68
2762,CA-2014-126536,10/13/2014,10/15/2014,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,$0.99,1,0,$0.00,$0.99,$0.44,$0.99
2764,CA-2014-165757,6/23/2014,6/29/2014,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,$11.48,3,0.7,$8.04,$10.33,-$7.58,$3.44
2767,CA-2014-167752,1/16/2014,1/19/2014,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,$42.98,1,0.2,$8.60,$34.38,$3.87,$34.38
2769,US-2012-122140,4/2/2012,4/7/2012,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,$80.48,2,0.8,$64.38,$32.19,-$80.48,$16.10
2772,CA-2013-163986,9/4/2013,9/11/2013,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,$10.90,5,0,$0.00,$54.50,$14.17,$10.90
2773,CA-2014-158967,12/11/2014,12/13/2014,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staples,$7.96,3,0.2,$1.59,$19.10,$5.73,$6.37
2774,CA-2013-131576,11/23/2013,11/27/2013,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,$16.48,3,0,$0.00,$49.44,$24.23,$16.48
2775,CA-2014-143455,11/12/2014,11/19/2014,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,$6.48,2,0.2,$1.30,$10.37,$3.63,$5.18
2776,CA-2013-144729,10/22/2013,10/26/2013,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$51.48,3,0,$0.00,$154.44,$1.54,$51.48
2777,CA-2012-127019,12/21/2012,12/25/2012,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,$10.89,7,0.2,$2.18,$60.98,$4.57,$8.71
2778,CA-2012-138534,7/17/2012,7/19/2012,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",$114.98,2,0.15,$17.25,$195.47,-$13.80,$97.73
2779,CA-2014-108322,5/1/2014,5/6/2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,$3.70,8,0.2,$0.74,$23.68,$6.22,$2.96
2781,CA-2014-167668,5/7/2014,5/9/2014,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,$14.80,4,0,$0.00,$59.20,$29.60,$14.80
2782,CA-2014-146724,11/21/2014,11/28/2014,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",$2.20,10,0,$0.00,$22.00,$9.68,$2.20
2783,CA-2013-139878,11/12/2013,11/17/2013,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,$128.99,2,0,$0.00,$257.98,$74.81,$128.99
2784,US-2013-106677,11/6/2013,11/11/2013,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,$19.99,2,0.4,$8.00,$23.99,-$15.99,$11.99
2785,CA-2013-116974,10/10/2013,10/16/2013,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,$9.99,4,0.4,$4.00,$23.98,-$15.58,$5.99
2786,CA-2012-149972,9/21/2012,9/23/2012,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,$187.98,4,0.2,$37.60,$601.54,$0.00,$150.38
2788,US-2011-117744,12/2/2011,12/6/2011,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",$29.18,5,0.6,$17.51,$58.36,-$24.80,$11.67
2791,CA-2011-125514,9/21/2011,9/22/2011,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,$12.98,2,0,$0.00,$25.96,$7.53,$12.98
2794,CA-2011-154599,4/12/2011,4/17/2011,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,$95.99,14,0.2,$19.20,"$1,075.09",$94.07,$76.79
2798,CA-2014-158743,10/21/2014,10/28/2014,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",$3.34,4,0,$0.00,$13.36,$4.14,$3.34
2801,CA-2013-153318,10/26/2013,10/29/2013,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,$195.99,5,0.2,$39.20,$783.96,$78.40,$156.79
2802,US-2012-110163,11/1/2012,11/4/2012,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,$9.85,1,0.2,$1.97,$7.88,$1.77,$7.88
2803,CA-2014-143329,11/4/2014,11/9/2014,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$13.79,3,0,$0.00,$41.37,$17.38,$13.79
2804,CA-2012-159380,5/12/2012,5/16/2012,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,$4.28,3,0,$0.00,$12.84,$5.78,$4.28
2806,CA-2012-122623,9/7/2012,9/11/2012,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",$33.94,2,0.3,$10.18,$47.52,-$2.04,$23.76
2807,CA-2012-148635,7/25/2012,7/27/2012,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,$4.71,2,0,$0.00,$9.42,$0.47,$4.71
2811,CA-2012-135685,11/16/2012,11/18/2012,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,$19.98,9,0,$0.00,$179.82,$84.52,$19.98
2816,CA-2012-104626,9/1/2012,9/8/2012,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,$22.92,5,0,$0.00,$114.60,$51.57,$22.92
2820,CA-2013-160500,5/6/2013,5/9/2013,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,$1.68,5,0.2,$0.34,$6.72,$2.35,$1.34
2822,CA-2014-100202,1/1/2014,1/6/2014,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,$125.99,3,0.2,$25.20,$302.38,$22.68,$100.79
2823,CA-2014-131016,9/19/2014,9/21/2014,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,$5.58,2,0.2,$1.12,$8.93,$0.56,$4.46
2825,US-2011-112914,9/25/2011,9/30/2011,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,$5.28,8,0.2,$1.06,$33.79,$10.56,$4.22
2829,CA-2013-124149,4/24/2013,4/27/2013,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,$22.57,6,0.2,$4.51,$108.34,$37.92,$18.06
2832,CA-2011-148915,11/1/2011,11/5/2011,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",$110.98,5,0.2,$22.20,$443.92,-$94.33,$88.78
2834,CA-2014-134649,1/27/2014,2/1/2014,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,$2.21,7,0,$0.00,$15.47,$4.18,$2.21
2836,CA-2014-110842,11/12/2014,11/17/2014,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,$10.89,1,0,$0.00,$10.89,$2.83,$10.89
2839,CA-2013-147368,6/10/2013,6/13/2013,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,$695.70,2,0.5,$347.85,$695.70,-$27.83,$347.85
2840,US-2012-104185,9/3/2012,9/8/2012,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,$120.33,1,0,$0.00,$120.33,$31.29,$120.33
2841,US-2011-125521,3/14/2011,3/19/2011,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,$284.98,4,0,$0.00,"$1,139.92",$284.98,$284.98
2842,US-2014-135062,9/1/2014,9/5/2014,Second Class,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,$40.99,7,0.2,$8.20,$229.54,$83.21,$32.79
2843,CA-2014-135650,3/24/2014,3/28/2014,Standard Class,AC-10660,Anna Chung,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,$89.83,2,0.2,$17.97,$143.73,-$32.34,$71.86
2844,CA-2014-112865,5/19/2014,5/23/2014,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,$15.02,3,0.2,$3.00,$36.05,-$0.90,$12.02
2845,US-2013-162852,12/28/2013,1/1/2014,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,60098,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",$150.98,8,0.3,$45.29,$845.49,-$12.08,$105.69
2846,CA-2014-138163,11/18/2014,11/21/2014,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,2149,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,$16.98,3,0,$0.00,$50.94,$14.26,$16.98
2847,CA-2014-152093,9/11/2014,9/16/2014,Standard Class,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,60653,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"$1,270.99",3,0.8,"$1,016.79",$762.59,"-$1,143.89",$254.20
2848,CA-2014-157854,4/9/2014,4/16/2014,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",$9.38,6,0,$0.00,$56.28,$15.76,$9.38
2850,CA-2013-123617,11/29/2013,12/4/2013,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,$4.13,6,0.7,$2.89,$7.43,-$5.70,$1.24
2851,US-2013-128293,6/3/2013,6/6/2013,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,$80.98,1,0.2,$16.20,$64.78,-$12.96,$64.78
2852,CA-2014-107342,12/18/2014,12/23/2014,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,47201,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",$7.04,4,0,$0.00,$28.16,$13.24,$7.04
2853,CA-2013-136371,3/20/2013,3/22/2013,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",$14.98,1,0,$0.00,$14.98,$6.89,$14.98
2855,CA-2014-137344,8/21/2014,8/21/2014,Same Day,EM-13810,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",$13.43,3,0,$0.00,$40.29,$10.48,$13.43
2856,CA-2014-169810,7/26/2014,8/1/2014,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,$2.89,7,0,$0.00,$20.23,$9.51,$2.89
2857,CA-2013-128594,8/27/2013,8/30/2013,First Class,DJ-13510,Don Jones,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,$500.98,4,0.2,$100.20,"$1,603.14",$100.20,$400.78
2858,CA-2013-154690,8/16/2013,8/18/2013,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,$140.81,2,0.2,$28.16,$225.30,$22.53,$112.65
2859,CA-2014-138975,5/20/2014,5/24/2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,$16.95,4,0,$0.00,$67.80,$4.07,$16.95
2863,CA-2014-106537,8/13/2014,8/18/2014,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,$6.48,4,0.2,$1.30,$20.74,$7.26,$5.18
2864,US-2014-103828,8/14/2014,8/14/2014,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,$10.48,3,0,$0.00,$31.44,$8.49,$10.48
2868,CA-2013-115588,11/11/2013,11/13/2013,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-SU-10001225,Office Supplies,Supplies,Staples,$3.68,5,0.2,$0.74,$14.72,-$3.31,$2.94
2870,CA-2014-143861,6/13/2014,6/20/2014,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,$10.68,2,0.2,$2.14,$17.09,$1.07,$8.54
2871,CA-2011-148040,3/22/2011,3/26/2011,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,$30.98,3,0.2,$6.20,$74.35,$23.24,$24.78
2873,CA-2014-135167,6/16/2014,6/21/2014,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",$4.26,1,0,$0.00,$4.26,$1.75,$4.26
2874,CA-2014-137022,11/17/2014,11/23/2014,Standard Class,SW-20275,Scott Williamson,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,$101.41,8,0,$0.00,$811.28,$24.34,$101.41
2875,US-2014-102638,12/30/2014,1/1/2015,First Class,MC-17845,Michael Chen,Consumer,United States,New York City,New York,10035,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,$2.01,3,0,$0.00,$6.03,$2.95,$2.01
2876,US-2013-167339,1/21/2013,1/23/2013,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,$95.98,2,0.2,$19.20,$153.57,-$5.76,$76.78
2878,CA-2013-152072,1/15/2013,1/19/2013,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,$26.17,2,0,$0.00,$52.34,$24.60,$26.17
2881,CA-2013-102932,9/20/2013,9/24/2013,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,$4.24,6,0,$0.00,$25.44,$12.72,$4.24
2883,CA-2011-165540,2/22/2011,2/26/2011,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,$8.85,5,0.8,$7.08,$8.85,-$13.72,$1.77
2884,CA-2013-130799,11/12/2013,11/17/2013,Second Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",$1.74,4,0,$0.00,$6.96,$2.23,$1.74
2885,CA-2013-164483,1/30/2013,2/3/2013,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,$10.91,2,0.2,$2.18,$17.46,$5.89,$8.73
2886,US-2013-159856,10/19/2013,10/23/2013,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,$76.98,5,0.2,$15.40,$307.92,-$34.64,$61.58
2887,CA-2014-102099,12/19/2014,12/20/2014,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,$2.21,3,0,$0.00,$6.63,$1.79,$2.21
2890,CA-2014-164049,11/3/2014,11/7/2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",$4.77,5,0,$0.00,$23.85,$10.73,$4.77
2891,CA-2011-142727,4/29/2011,5/1/2011,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",$25.98,2,0,$0.00,$51.96,$12.99,$25.98
2893,CA-2014-139913,10/24/2014,10/30/2014,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,$5.78,2,0,$0.00,$11.56,$5.66,$5.78
2897,CA-2011-169033,3/30/2011,4/3/2011,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,$9.93,5,0,$0.00,$49.65,$20.85,$9.93
2898,US-2013-164630,1/4/2013,1/9/2013,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,$299.99,4,0.2,$60.00,$959.97,$120.00,$239.99
2899,US-2012-114839,4/26/2012,4/30/2012,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$291.73,2,0.3,$87.52,$408.42,-$5.83,$204.21
2900,CA-2012-166464,9/12/2012,9/17/2012,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,$299.99,2,0.2,$60.00,$479.98,$60.00,$239.99
